KL_p,KL_f,KL_w
4.998933819310048,0.3263742655560286,2.8841459757811685
4.698742443189166,0.0543377571302125,0.6021579826106047
4.87577667890311,0.0288889800570348,7.064962561193933
4.989363972506604,0.0440682104112281,-5.475515143292538e-12
4.805721683359884,0.3139753561697634,0.6101329273485004
4.962743894690841,0.0736509807641398,2.773104268389442
5.063354259254504,0.1649737684958964,0.4832818877758996
4.729047713850614,0.0950862358201161,0.5331692998443469
4.894778343951907,0.0538832496375515,1.5874483064094336
5.032702956489436,0.1163751058651314,0.339876379327504
5.025117623357414,0.150631099127205,0.060720599775106
4.862926977694871,0.0594834369613808,2.1260718868654065
4.928740743818055,0.0762472087160347,4.250117377662557
4.8927929052806345,0.2445403449455648,1.168556290487969
4.74239831104304,0.1475522427591301,4.828252057252259
5.1682658085438895,0.0420047551934547,5.86415272627958
4.87560894047922,1.237434929327584,-0.0003187605861768
4.985880831104039,0.1845136148005591,-5.429668757381279e-12
4.767317131110018,0.0579764114830219,1.7272104512170976
4.861289674501756,0.108500427349709,1.451824928543623
4.8547476597734125,0.1042178521962939,27.519933685166524
5.035474672041541,0.144343625379452,8.544812164797573
4.876605204023871,0.0434817942480298,1.1606958241790513
4.935383698687788,0.2357192145787052,83.72774030288164
5.039089037661459,0.0671477060178856,4.989721780229554
4.953310270513818,0.0847312909601135,1.2590855315331952
4.889635721756531,0.266552532253878,2.8276670948319302
4.938902008593392,0.0349706509265922,3.0595719614667
5.097702174629151,0.19357682072506,5.001496708729067
4.945478164154079,0.0725793792931081,-6.434173063254693e-10
5.076183552672625,1.1857667719511369,2.569923121949004
4.9604168412277385,0.046053817711014,2.2373376477840377
4.813191184094031,0.0694202532479872,4.136588759361161
4.955704002896709,0.1168143863129624,0.5353187205880388
4.865401483066736,0.0382661218499129,1.901432459080031
4.998732884313564,0.2079210846865942,1.1436907272422987
4.922253321017193,0.0628066490929102,0.7740115017338013
4.774982082824122,0.0396309809939335,3.908190486784531
4.851244196961061,0.0572866581337031,2.139720572323693
5.072005700549338,0.0334526740993326,0.7099636124864771
4.848491087186337,0.4922000120373552,1.9590812584268733
4.601026799307375,0.2195911757900705,3.3321500099739936
4.814234676047808,1.9759518123145785,7.077546478304401
5.010593271722678,0.2108670577254926,2.41232162562797
4.822564989642403,0.0515119073069653,0.8621565098277939
5.0203965132887785,0.759716084467092,0.9528154541367044
5.107606032617404,0.1559523073435644,1.4737142342026406
4.819908288757152,0.1076240672170745,3.1966834583011705
4.829816433120962,0.132909044405436,2.725345051437588
4.905761302021963,0.0279385375550458,2.8853613234495823
4.889197579038137,2.1469575836193195,0.8556263875317903
4.900456293487776,0.0678595237664815,3.416444731774644
4.850950858314827,0.1735855104740562,2.6695915591726704
4.893438044177264,0.3971094938540013,1.850813432046446
4.960209613500931,0.0337967754882435,1.1081856775254502
4.732578571761435,0.0335552829411942,0.0015758485848462
5.1577924283937335,0.1192967854537321,1.566840299697727
4.860364904503477,0.2039492818798848,2.8490305350489544
4.877924244204069,0.0367726648472956,1.8736737316313952
5.007456346017932,0.136635966769884,2.66896838221784
4.86796539736368,0.0396978290740846,-5.394480855123992e-12
4.935595873314697,0.0599378476339764,2.213366409667906
5.004995827590392,0.0512688158542789,1.8958462083996708
4.856209097637974,0.1041587729351527,4.355263150186624
4.981077756850491,0.0294758183530861,5.619274614684652
4.829766318843537,0.0337724010667924,-5.376293261677109e-12
4.874118939381448,0.1461519941335696,1.2028287565757363
5.015828836044123,0.2047877762168448,7.021989614005375
4.873388267547088,0.1104993484430009,3.798872908506692
4.861483802104705,0.0600556348124302,2.442639428803373
4.656899939503441,0.9333049810398606,-0.0026310226178527
4.826718055538085,0.0914318500894822,4.12464226436366
4.862579179773107,0.0339010322210641,5.394514776456251
5.016972841295187,0.0425385303626526,0.4289035895897745
4.852666169246565,0.0462918208826274,2.107857836719732
5.054677725016255,0.1789008004513748,2.7861479939150144
4.758841705514046,0.0710357135941471,4.686559240726991
5.185151968347648,0.0797382754220039,1.0328886026297188
4.867282202687256,0.0510776751401765,0.6348353703380887
5.051370528365927,0.1912650525133408,4.342777095907439
4.86152867682207,0.0549166534343423,5.876180264103896
4.967020031982192,0.049869673577933,0.0112633943530764
4.8442292320688765,0.0738488393394504,5.005529541234774
4.567960731717408,0.0889350789980504,0.5673757826783772
5.140650524949264,0.0453947709594375,0.1361643694321601
4.9037340700344085,0.0707200732840256,2.126159417959596
4.890553014596047,0.0411953763775374,3.8429374155911136
4.726927175959593,0.3539193295335037,0.3374026773688434
4.914564742940551,0.180251874978718,0.7022250243149492
4.876241451518163,0.061804342993898774,4.18743319709966
4.892974185777414,0.0773752797573994,0.9673795668710031
4.905635438008019,0.15145182269336596,0.8089604966676852
5.170183085934168,0.043635453504437385,0.6984055608111004
4.891642812777339,0.3643140423658622,4.765155550189947
4.630718609624526,0.07664347936256224,1.9203409373244718
4.590412977106679,0.06160301535523286,-0.0006247967887223064
4.977087842449485,0.03465753942534283,1.4675948912265049
4.91960131184886,0.06060668148216599,0.5034144459138641
4.821732584650073,0.7927468886027695,0.6300353836720405
5.058086685753577,0.23058170536912453,-0.005085035445727245
